date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:46:12	333/333	---M-Z	200	added ('OK')	text/css	etag:%22mycss26May2026-gzip%22	https://unicms.co.uk/css/ACA/SocialMedia/SharingBar.css	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/unicms.co.uk/css/ACA/SocialMedia/SharingBar.css	(from https://hernehillfestival.org/programme/2025-09-14/details/254-Brockfest)
18:46:12	1762354/1762354	---MC-	200	added ('OK')	image/jpeg	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/728/HankDogs+1.jpeg	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/728/HankDogs%201.jpeg	(from https://hernehillfestival.org/archive/2024)
18:46:12	9157/9157	---M-Z	200	added ('OK')	text/css	etag:%2223c5-6172d3c18dda5-gzip%22	https://hernehillfestival.org/css/custom-pages/Programme/Details.css?date=20260526	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/css/custom-pages/Programme/Detailsb117.css	(from https://hernehillfestival.org/programme/2025-09-14/details/254-Brockfest)
18:46:13	3353/3353	---M-Z	200	added ('OK')	text/javascript	etag:%22d19-633ac20de291d-gzip%22	https://hernehillfestival.org/js/HHMF/Pages/ProgrammeDetailsBase.js	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/js/HHMF/Pages/ProgrammeDetailsBase.js	(from https://hernehillfestival.org/programme/2025-09-14/details/254-Brockfest)
18:46:13	5281/5281	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20May%202026%2017:46:13%20GMT	https://hernehillfestival.org/programme/2025-09-14	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/programme/2025-09-14.html	(from https://hernehillfestival.org/programme/2025-09-14/details/254-Brockfest)
18:46:14	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2026%20May%202026%2017:46:14%20GMT	https://hernehillfestival.org/programme/2025-09-14/details	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/programme/2025-09-14/details.92.delayed	(from https://hernehillfestival.org/programme/2025-09-14/details/254-Brockfest)
18:46:14	164086/164086	---MC-	200	added ('OK')	image/jpeg	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/543	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/brockwell_hall.jpg	(from https://hernehillfestival.org/programme/2025-09-14/details/254-Brockfest)
18:46:16	425150/425150	---MC-	200	added ('OK')	image/jpeg	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/816	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/Brockfest%20SQ2.jpg	(from https://hernehillfestival.org/programme/2025-09-14/details/254-Brockfest)
18:46:20	1302/1302	---MC-	200	added ('OK')	text/calendar	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/files/ics/254	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/files/ics/254-Brockfest-Announcing-BROCKFEST-12-9pm-14th-September-Brockwell-Hall-Stable-Yard-Brockwell-Park-London-SE24.ics	(from https://hernehillfestival.org/programme/2025-09-14/details/254-Brockfest)
18:46:20	1029355/1029355	---MC-	200	added ('OK')	image/jpeg	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/815	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/BROCKFEST%20MAIN.jpeg	(from https://hernehillfestival.org/programme/2025-09-14/details/254-Brockfest)
18:46:20	5407/5407	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20May%202026%2017:46:20%20GMT	https://hernehillfestival.org/programme/2025-10-10	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/programme/2025-10-10.html	(from https://hernehillfestival.org/programme/2025-10-10/details/236-Nel+Begley+-+Friends)
18:46:20	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2026%20May%202026%2017:46:21%20GMT	https://hernehillfestival.org/programme/2025-10-10/details	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/programme/2025-10-10/details.98.delayed	(from https://hernehillfestival.org/programme/2025-10-10/details/236-Nel+Begley+-+Friends)
18:46:21	28163/28163	---MC-	200	added ('OK')	image/jpeg	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/44	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/Half%20Moon	(from https://hernehillfestival.org/programme/2025-10-10/details/236-Nel+Begley+-+Friends)
18:46:25	6779843/6779843	---MC-	200	added ('OK')	image/jpeg	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/767	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/Nel%20Begley%20Image.jpg	(from https://hernehillfestival.org/programme/2025-10-10/details/236-Nel+Begley+-+Friends)
18:46:27	174952/174952	---MC-	200	added ('OK')	image/jpeg	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/768	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/Harry%20Brunt%202025.jpg	(from https://hernehillfestival.org/programme/2025-10-10/details/236-Nel+Begley+-+Friends)
18:46:30	195789/195789	---MC-	200	added ('OK')	image/jpeg	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/769	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/ALEX.jpg	(from https://hernehillfestival.org/programme/2025-10-10/details/236-Nel+Begley+-+Friends)
18:46:33	413993/413993	---MC-	200	added ('OK')	image/jpeg	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/771	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/LUKE.jpg	(from https://hernehillfestival.org/programme/2025-10-10/details/236-Nel+Begley+-+Friends)
18:46:33	1171/1171	---MC-	200	added ('OK')	text/calendar	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/files/ics/236	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/files/ics/236-Nel-Begley-Friends-Jazz-at-The-Half-Moon-Herne-Hill.ics	(from https://hernehillfestival.org/programme/2025-10-10/details/236-Nel+Begley+-+Friends)
18:46:33	7109/7109	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20May%202026%2017:46:33%20GMT	https://hernehillfestival.org/programme/2025-10-11	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/programme/2025-10-11.html	(from https://hernehillfestival.org/programme/2025-10-11/details/238-Forest+Hill+Chamber+Collective+-+Nigel+Grice+Jazz+Collective)
18:46:33	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2026%20May%202026%2017:46:34%20GMT	https://hernehillfestival.org/programme/2025-10-11/details	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/programme/2025-10-11/details.a0.delayed	(from https://hernehillfestival.org/programme/2025-10-11/details/238-Forest+Hill+Chamber+Collective+-+Nigel+Grice+Jazz+Collective)
18:46:35	4860928/4860928	---MC-	200	added ('OK')	image/jpeg	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/552	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/HHUC.JPG	(from https://hernehillfestival.org/programme/2025-10-11/details/238-Forest+Hill+Chamber+Collective+-+Nigel+Grice+Jazz+Collective)
18:46:36	223827/223827	---MC-	200	added ('OK')	image/jpeg	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/804	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/Ronan%20Quintet.jpg	(from https://hernehillfestival.org/programme/2025-10-11/details/238-Forest+Hill+Chamber+Collective+-+Nigel+Grice+Jazz+Collective)
18:46:42	340350/340350	---MC-	200	added ('OK')	image/jpeg	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/802	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/NGJC.jpg	(from https://hernehillfestival.org/programme/2025-10-11/details/238-Forest+Hill+Chamber+Collective+-+Nigel+Grice+Jazz+Collective)
18:46:42	0/-1	---M--	302	error ('')			https://hernehillfestival.org/programme/2025-10-11/details	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/programme/2025-10-11/details.a5.delayed	(from https://hernehillfestival.org/programme/2025-10-11/details/252-Whippersnappers)
18:46:42	844/844	---MC-	200	added ('OK')	text/calendar	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/files/ics/238	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/files/ics/238-Forest-Hill-Chamber-Collective-Nigel-Grice-Jazz-Collective-Herne-Hill-United-Church-Coffee-Morning.ics	(from https://hernehillfestival.org/programme/2025-10-11/details/238-Forest+Hill+Chamber+Collective+-+Nigel+Grice+Jazz+Collective)
18:46:46	80576/80576	---MC-	200	added ('OK')	image/jpeg	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/789	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/WhippersnappersAnancy.jpg	(from https://hernehillfestival.org/programme/2025-10-11/details/252-Whippersnappers)
18:46:47	0/-1	---M--	302	error ('')			https://hernehillfestival.org/programme/2025-10-11/details	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/programme/2025-10-11/details.a8.delayed	(from https://hernehillfestival.org/programme/2025-10-11/details/239-Herne+Hill+Sings+On)
18:46:47	751/751	---MC-	200	added ('OK')	text/calendar	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/files/ics/252	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/files/ics/252-Whippersnappers-Anancy-And-The-Red-Flowers-Music-Dance-and-storytelling-.ics	(from https://hernehillfestival.org/programme/2025-10-11/details/252-Whippersnappers)
18:46:50	18587/18587	---MC-	200	added ('OK')	image/jpeg	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/593	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/St%20Faiths.jpg	(from https://hernehillfestival.org/programme/2025-10-11/details/239-Herne+Hill+Sings+On)
18:46:51	231983/231983	---MC-	200	added ('OK')	image/jpeg	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/801	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/Peckham%20Rye%20Sings%20small.jpeg	(from https://hernehillfestival.org/programme/2025-10-11/details/239-Herne+Hill+Sings+On)
18:46:57	688732/688732	---MC-	200	added ('OK')	image/jpeg	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/790	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/Tongue%20&%20Groove.jpg	(from https://hernehillfestival.org/programme/2025-10-11/details/239-Herne+Hill+Sings+On)
18:47:03	88635/88635	---MC-	200	added ('OK')	image/jpeg	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/798	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/South%20London%20Voices%20small.jpeg	(from https://hernehillfestival.org/programme/2025-10-11/details/239-Herne+Hill+Sings+On)
18:47:06	0/-1	---M--	302	error ('')			https://hernehillfestival.org/programme/2025-10-11/details	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/programme/2025-10-11/details.af.delayed	(from https://hernehillfestival.org/programme/2025-10-11/details/237-Matt+Kent+-+Olivia+Lester)
18:47:06	690/690	---MC-	200	added ('OK')	text/calendar	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/files/ics/239	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/files/ics/239-Herne-Hill-Sings-On-Herne-Hill-Sings-On-with-4-Choirs.ics	(from https://hernehillfestival.org/programme/2025-10-11/details/239-Herne+Hill+Sings+On)
18:47:07	6518214/6518214	---MC-	200	added ('OK')	image/jpeg	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/704	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/Palace%20Acappella%20Choir%202023.JPG	(from https://hernehillfestival.org/programme/2025-10-11/details/239-Herne+Hill+Sings+On)
18:47:07	50939/50939	---MC-	200	added ('OK')	image/jpeg	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/590	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/Prince%20Regent.jpeg	(from https://hernehillfestival.org/programme/2025-10-11/details/237-Matt+Kent+-+Olivia+Lester)
18:47:09	436828/436828	---MC-	200	added ('OK')	image/jpeg	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/782	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/brightened%20face%20yahmaha.jpg	(from https://hernehillfestival.org/programme/2025-10-11/details/237-Matt+Kent+-+Olivia+Lester)
18:47:09	626/626	---MC-	200	added ('OK')	text/calendar	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/files/ics/237	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/files/ics/237-Matt-Kent-Olivia-Lester-Matt-Kent-Olivia-Lester-at-The-Prince-Regent.ics	(from https://hernehillfestival.org/programme/2025-10-11/details/237-Matt+Kent+-+Olivia+Lester)
18:47:09	6494/6494	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20May%202026%2017:47:09%20GMT	https://hernehillfestival.org/programme/2025-10-12	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/programme/2025-10-12.html	(from https://hernehillfestival.org/programme/2025-10-12/details/240-South+East+London+Folk+Orchestra+-SELFolk-)
18:47:09	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2026%20May%202026%2017:47:09%20GMT	https://hernehillfestival.org/programme/2025-10-12/details	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/programme/2025-10-12/details.b4.delayed	(from https://hernehillfestival.org/programme/2025-10-12/details/240-South+East+London+Folk+Orchestra+-SELFolk-)
18:47:12	21584/21584	---MC-	200	added ('OK')	image/jpeg	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/594	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/Ruskin%20Park%20Bandstand.jpeg	(from https://hernehillfestival.org/programme/2025-10-12/details/240-South+East+London+Folk+Orchestra+-SELFolk-)
18:47:12	116417/116417	---MC-	200	added ('OK')	image/jpeg	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/529	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/SELFOrchestra.jpg	(from https://hernehillfestival.org/programme/2025-10-12/details/240-South+East+London+Folk+Orchestra+-SELFolk-)
18:47:13	0/-1	---M--	302	error ('')			https://hernehillfestival.org/programme/2025-10-12/details	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/programme/2025-10-12/details.b8.delayed	(from https://hernehillfestival.org/programme/2025-10-12/details/199-Misty+-+Rufus+Miller)
18:47:13	615/615	---MC-	200	added ('OK')	text/calendar	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/files/ics/240	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/files/ics/240-South-East-London-Folk-Orchestra-SELFolk-Ruskin-Bandstand-Friends-of-Ruskin-Park.ics	(from https://hernehillfestival.org/programme/2025-10-12/details/240-South+East+London+Folk+Orchestra+-SELFolk-)
18:47:14	5090304/5090304	---MC-	200	added ('OK')	image/jpeg	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/548	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/Community%20Greenhouses.JPG	(from https://hernehillfestival.org/programme/2025-10-12/details/199-Misty+-+Rufus+Miller)
18:47:14	226306/226306	---MC-	200	added ('OK')	image/jpeg	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/805	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/MISTY_RUFUS%20small.jpg	(from https://hernehillfestival.org/programme/2025-10-12/details/199-Misty+-+Rufus+Miller)
18:47:15	0/-1	---M--	302	error ('')			https://hernehillfestival.org/programme/2025-10-12/details	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/programme/2025-10-12/details.bc.delayed	(from https://hernehillfestival.org/programme/2025-10-12/details/247-Festival+Choral+Evensong+Sunday)
18:47:15	1225/1225	---MC-	200	added ('OK')	text/calendar	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/files/ics/199	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/files/ics/199-Misty-Rufus-Miller-Brockwell-Park-Community-Greenhouses.ics	(from https://hernehillfestival.org/programme/2025-10-12/details/199-Misty+-+Rufus+Miller)
18:47:15	22244/22244	---MC-	200	added ('OK')	image/jpeg	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/489	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/St%20Pauls%202018.jpg	(from https://hernehillfestival.org/programme/2025-10-12/details/247-Festival+Choral+Evensong+Sunday)
18:47:15	542/542	---MC-	200	added ('OK')	text/calendar	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/files/ics/247	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/files/ics/247-Festival-Choral-Evensong-Sunday-Prof-No-l-Tredinnick-St-Paul-39-s-Festival-Choir.ics	(from https://hernehillfestival.org/programme/2025-10-12/details/247-Festival+Choral+Evensong+Sunday)
18:47:16	5929/5929	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20May%202026%2017:47:16%20GMT	https://hernehillfestival.org/programme/2025-10-13	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/programme/2025-10-13.html	(from https://hernehillfestival.org/programme/2025-10-13/details/248-Quantum+Gong+Bath+Meditation+with+Alicia+M-+Ri+Atu+M-)
18:47:16	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2026%20May%202026%2017:47:16%20GMT	https://hernehillfestival.org/programme/2025-10-13/details	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/programme/2025-10-13/details.c0.delayed	(from https://hernehillfestival.org/programme/2025-10-13/details/248-Quantum+Gong+Bath+Meditation+with+Alicia+M-+Ri+Atu+M-)
18:47:20	284238/284238	---MC-	200	added ('OK')	image/jpeg	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/783	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/ALICIA%20SOUNDBATH.jpg	(from https://hernehillfestival.org/programme/2025-10-13/details/248-Quantum+Gong+Bath+Meditation+with+Alicia+M-+Ri+Atu+M-)
18:47:20	0/-1	---M--	302	error ('')			https://hernehillfestival.org/programme/2025-10-13/details	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/programme/2025-10-13/details.c3.delayed	(from https://hernehillfestival.org/programme/2025-10-13/details/242-Heads+Up+Jazz+Jam)
18:47:20	1626/1626	---MC-	200	added ('OK')	text/calendar	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/files/ics/248	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/files/ics/248-Quantum-Gong-Bath-Meditation-with-Alicia-M-Ri-Atu-M-Whippersnappers-Space-at-Brockwell-Lido.ics	(from https://hernehillfestival.org/programme/2025-10-13/details/248-Quantum+Gong+Bath+Meditation+with+Alicia+M-+Ri+Atu+M-)
18:47:23	734/734	---MC-	200	added ('OK')	text/calendar	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/files/ics/242	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/files/ics/242-Heads-Up-Jazz-Jam-Off-The-Cuff.ics	(from https://hernehillfestival.org/programme/2025-10-13/details/242-Heads+Up+Jazz+Jam)
18:47:23	4906496/4906496	---MC-	200	added ('OK')	image/jpeg	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/554	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/OffTheCuffLandscape.JPG	(from https://hernehillfestival.org/programme/2025-10-13/details/242-Heads+Up+Jazz+Jam)
18:47:24	723822/723822	---MC-	200	added ('OK')	image/jpeg	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/660	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/Jazz%20Jam%2022%20small.jpg	(from https://hernehillfestival.org/programme/2025-10-13/details/242-Heads+Up+Jazz+Jam)
18:47:24	5310/5310	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20May%202026%2017:47:24%20GMT	https://hernehillfestival.org/programme/2025-10-14	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/programme/2025-10-14.html	(from https://hernehillfestival.org/programme/2025-10-14/details/224-Adam+Beattie)
18:47:24	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2026%20May%202026%2017:47:24%20GMT	https://hernehillfestival.org/programme/2025-10-14/details	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/programme/2025-10-14/details.c8.delayed	(from https://hernehillfestival.org/programme/2025-10-14/details/224-Adam+Beattie)
18:47:29	178043/178043	---MC-	200	added ('OK')	image/jpeg	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/773	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/ADAMBEATTIE.jpg	(from https://hernehillfestival.org/programme/2025-10-14/details/224-Adam+Beattie)
18:47:29	1461/1461	---MC-	200	added ('OK')	text/calendar	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/files/ics/224	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/files/ics/224-Adam-Beattie-Scottish-Singer-Songwriter-Guitarist-at-The-Prince-Regent.ics	(from https://hernehillfestival.org/programme/2025-10-14/details/224-Adam+Beattie)
18:47:30	5365/5365	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20May%202026%2017:47:29%20GMT	https://hernehillfestival.org/programme/2025-10-15	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/programme/2025-10-15.html	(from https://hernehillfestival.org/programme/2025-10-15/details/243-Dance+Class+-+Fabulous+Honeys+Swing+Band)
18:47:30	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2026%20May%202026%2017:47:30%20GMT	https://hernehillfestival.org/programme/2025-10-15/details	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/programme/2025-10-15/details.cc.delayed	(from https://hernehillfestival.org/programme/2025-10-15/details/243-Dance+Class+-+Fabulous+Honeys+Swing+Band)
18:47:31	22244/22244	---MC-	200	added ('OK')	image/jpeg	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/591	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/St%20Pauls.jpg	(from https://hernehillfestival.org/programme/2025-10-15/details/243-Dance+Class+-+Fabulous+Honeys+Swing+Band)
18:47:32	274733/274733	---MC-	200	added ('OK')	image/jpeg	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/786	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/Fab%20Honeys1.jpg	(from https://hernehillfestival.org/programme/2025-10-15/details/243-Dance+Class+-+Fabulous+Honeys+Swing+Band)
18:47:32	145346/145346	---MC-	200	added ('OK')	image/jpeg	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/425	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/fab%20honeys.jpg	(from https://hernehillfestival.org/programme/2025-10-15/details/243-Dance+Class+-+Fabulous+Honeys+Swing+Band)
18:47:37	69584/69584	---MC-	200	added ('OK')	image/jpeg	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/799	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/Dance%20Teacher.jpg	(from https://hernehillfestival.org/programme/2025-10-15/details/243-Dance+Class+-+Fabulous+Honeys+Swing+Band)
18:47:43	20303/20303	---MC-	200	added ('OK')	image/jpeg	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/797	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/Swingland%20Dance%20Co.jpg	(from https://hernehillfestival.org/programme/2025-10-15/details/243-Dance+Class+-+Fabulous+Honeys+Swing+Band)
